class,split,index
DrinkingCoffee,train,5507
Attentive,train,5508
UsingRadio,train,5509
Attentive,train,5510
Attentive,train,5511
DrinkingCoffee,train,5512
DrinkingCoffee,train,5513
UsingRadio,train,5514
Attentive,train,5515
DrinkingCoffee,train,5516
Attentive,train,5517
Attentive,train,5518
UsingRadio,train,5519
DrinkingCoffee,train,5520
UsingRadio,train,5521
Attentive,train,5522
Attentive,train,5523
DrinkingCoffee,train,5524
UsingRadio,train,5525
UsingMirror,train,5526
UsingMirror,train,5527
DrinkingCoffee,train,5528
DrinkingCoffee,train,5529
Attentive,train,5530
DrinkingCoffee,train,5531
Attentive,train,5532
DrinkingCoffee,train,5533
UsingMirror,train,5534
UsingRadio,train,5535
UsingMirror,train,5536
UsingRadio,train,5537
DrinkingCoffee,train,5538
UsingRadio,train,5539
Attentive,train,5540
DrinkingCoffee,train,5541
UsingMirror,train,5542
UsingRadio,train,5543
DrinkingCoffee,train,5544
Attentive,train,5545
DrinkingCoffee,train,5546
DrinkingCoffee,train,5547
UsingRadio,train,5548
UsingRadio,train,5549
UsingMirror,train,5550
UsingMirror,train,5551
Attentive,train,5552
UsingRadio,train,5553
UsingRadio,train,5554
UsingRadio,train,5555
UsingMirror,train,5556
Attentive,train,5557
UsingMirror,train,5558
DrinkingCoffee,train,5559
DrinkingCoffee,train,5560
UsingMirror,train,5561
UsingMirror,train,5562
Attentive,train,5563
Attentive,train,5564
UsingRadio,train,5565
UsingMirror,train,5566
UsingRadio,train,5567
Attentive,train,5568
Attentive,train,5569
DrinkingCoffee,train,5570
UsingMirror,train,5571
Attentive,train,5572
Attentive,train,5573
Attentive,train,5574
UsingRadio,train,5575
UsingMirror,train,5576
UsingRadio,train,5577
UsingMirror,train,5578
UsingRadio,train,5579
UsingMirror,train,5580
UsingRadio,train,5581
UsingMirror,train,5582
UsingMirror,train,5583
DrinkingCoffee,train,5584
UsingMirror,train,5585
Attentive,train,5586
DrinkingCoffee,train,5587
UsingMirror,train,5588
UsingMirror,train,5589
DrinkingCoffee,train,5590
UsingMirror,train,5591
Attentive,train,5592
UsingMirror,train,5593
DrinkingCoffee,train,5594
DrinkingCoffee,train,5595
UsingRadio,train,5596
Attentive,train,5597
Attentive,train,5598
DrinkingCoffee,train,5599
Attentive,train,5600
UsingRadio,train,5601
DrinkingCoffee,train,5602
DrinkingCoffee,train,5603
DrinkingCoffee,train,5604
DrinkingCoffee,train,5605
DrinkingCoffee,train,5606
DrinkingCoffee,train,5607
Attentive,train,5608
Attentive,train,5609
UsingMirror,train,5610
DrinkingCoffee,train,5611
UsingRadio,train,5612
Attentive,train,5613
DrinkingCoffee,train,5614
UsingRadio,train,5615
UsingMirror,train,5616
Attentive,train,5617
DrinkingCoffee,train,5618
UsingRadio,train,5619
DrinkingCoffee,train,5620
Attentive,train,5621
UsingRadio,train,5622
UsingRadio,train,5623
UsingRadio,train,5624
UsingMirror,train,5625
Attentive,train,5626
UsingMirror,train,5627
UsingRadio,train,5628
UsingRadio,train,5629
DrinkingCoffee,train,5630
UsingRadio,train,5631
UsingMirror,train,5632
Attentive,train,5633
DrinkingCoffee,train,5634
UsingMirror,train,5635
DrinkingCoffee,train,5636
UsingRadio,train,5637
UsingRadio,train,5638
UsingMirror,train,5639
DrinkingCoffee,train,5640
UsingRadio,train,5641
DrinkingCoffee,train,5642
DrinkingCoffee,train,5643
UsingMirror,train,5644
Attentive,train,5645
Attentive,train,5646
DrinkingCoffee,train,5647
UsingRadio,train,5648
UsingRadio,train,5649
Attentive,train,5650
Attentive,train,5651
DrinkingCoffee,train,5652
UsingMirror,train,5653
DrinkingCoffee,train,5654
Attentive,train,5655
UsingMirror,train,5656
UsingRadio,train,5657
DrinkingCoffee,train,5658
DrinkingCoffee,train,5659
Attentive,train,5660
UsingMirror,train,5661
DrinkingCoffee,train,5662
Attentive,train,5663
Attentive,train,5664
UsingRadio,train,5665
DrinkingCoffee,train,5666
Attentive,train,5667
Attentive,train,5668
UsingRadio,train,5669
UsingRadio,train,5670
UsingRadio,train,5671
Attentive,train,5672
UsingRadio,train,5673
DrinkingCoffee,train,5674
DrinkingCoffee,train,5675
UsingRadio,train,5676
UsingRadio,train,5677
DrinkingCoffee,train,5678
DrinkingCoffee,train,5679
DrinkingCoffee,train,5680
Attentive,train,5681
UsingRadio,train,5682
UsingRadio,train,5683
UsingMirror,train,5684
DrinkingCoffee,train,5685
UsingMirror,train,5686
UsingRadio,train,5687
DrinkingCoffee,train,5688
UsingMirror,train,5689
Attentive,train,5690
UsingRadio,train,5691
Attentive,train,5692
UsingRadio,train,5693
Attentive,train,5694
DrinkingCoffee,train,5695
UsingRadio,train,5696
UsingMirror,train,5697
Attentive,train,5698
DrinkingCoffee,train,5699
UsingMirror,train,5700
Attentive,train,5701
UsingRadio,train,5702
Attentive,train,5703
UsingMirror,train,5704
UsingMirror,train,5705
DrinkingCoffee,train,5706
UsingMirror,train,5707
UsingRadio,train,5708
DrinkingCoffee,train,5709
UsingMirror,train,5710
Attentive,train,5711
UsingRadio,train,5712
Attentive,train,5713
UsingMirror,train,5714
Attentive,train,5715
Attentive,train,5716
DrinkingCoffee,train,5717
UsingRadio,train,5718
Attentive,train,5719
Attentive,train,5720
UsingMirror,train,5721
UsingMirror,train,5722
DrinkingCoffee,train,5723
Attentive,train,5724
UsingRadio,train,5725
UsingMirror,train,5726
Attentive,train,5727
UsingMirror,train,5728
UsingRadio,train,5729
UsingMirror,train,5730
UsingRadio,train,5731
DrinkingCoffee,train,5732
UsingRadio,train,5733
Attentive,train,5734
DrinkingCoffee,train,5735
DrinkingCoffee,train,5736
UsingRadio,train,5737
Attentive,train,5738
UsingRadio,train,5739
Attentive,train,5740
UsingMirror,train,5741
UsingMirror,train,5742
UsingRadio,train,5743
Attentive,train,5744
UsingMirror,train,5745
UsingMirror,train,5746
UsingMirror,train,5747
UsingMirror,train,5748
Attentive,train,5749
UsingRadio,train,5750
UsingMirror,train,5751
UsingRadio,train,5752
Attentive,train,5753
UsingRadio,train,5754
UsingMirror,train,5755
DrinkingCoffee,train,5756
UsingMirror,train,5757
UsingRadio,train,5758
Attentive,train,5759
UsingRadio,train,5760
Attentive,train,5761
UsingRadio,train,5762
UsingMirror,train,5763
UsingRadio,train,5764
Attentive,train,5765
UsingMirror,train,5766
UsingRadio,train,5767
Attentive,train,5768
DrinkingCoffee,train,5769
DrinkingCoffee,train,5770
UsingRadio,train,5771
Attentive,train,5772
UsingMirror,train,5773
UsingRadio,train,5774
Attentive,train,5775
DrinkingCoffee,train,5776
UsingRadio,train,5777
Attentive,train,5778
UsingRadio,train,5779
UsingMirror,train,5780
UsingMirror,train,5781
Attentive,train,5782
DrinkingCoffee,train,5783
UsingMirror,train,5784
UsingMirror,train,5785
UsingMirror,train,5786
DrinkingCoffee,train,5787
Attentive,train,5788
Attentive,train,5789
DrinkingCoffee,train,5790
UsingMirror,train,5791
Attentive,train,5792
Attentive,train,5793
Attentive,train,5794
Attentive,train,5795
DrinkingCoffee,train,5796
UsingMirror,train,5797
UsingRadio,train,5798
DrinkingCoffee,train,5799
Attentive,train,5800
UsingRadio,train,5801
Attentive,train,5802
DrinkingCoffee,train,5803
DrinkingCoffee,train,5804
Attentive,train,5805
DrinkingCoffee,train,5806
UsingRadio,train,5807
DrinkingCoffee,train,5808
UsingRadio,train,5809
Attentive,train,5810
UsingRadio,train,5811
UsingMirror,train,5812
DrinkingCoffee,train,5813
DrinkingCoffee,train,5814
DrinkingCoffee,train,5815
DrinkingCoffee,train,5816
DrinkingCoffee,train,5817
DrinkingCoffee,train,5818
Attentive,train,5819
UsingRadio,train,5820
Attentive,train,5821
DrinkingCoffee,train,5822
DrinkingCoffee,train,5823
DrinkingCoffee,train,5824
DrinkingCoffee,train,5825
UsingMirror,train,5826
UsingRadio,train,5827
Attentive,train,5828
UsingRadio,train,5829
UsingMirror,train,5830
UsingMirror,train,5831
DrinkingCoffee,train,5832
UsingMirror,train,5833
UsingRadio,train,5834
DrinkingCoffee,train,5835
UsingMirror,train,5836
Attentive,train,5837
Attentive,train,5838
DrinkingCoffee,train,5839
Attentive,train,5840
Attentive,train,5841
Attentive,train,5842
Attentive,train,5843
Attentive,train,5844
Attentive,train,5845
Attentive,train,5846
UsingRadio,train,5847
UsingRadio,train,5848
UsingRadio,train,5849
UsingRadio,train,5850
DrinkingCoffee,train,5851
UsingRadio,train,5852
Attentive,train,5853
UsingMirror,train,5854
Attentive,train,5855
UsingMirror,train,5856
DrinkingCoffee,train,5857
UsingRadio,train,5858
Attentive,train,5859
UsingRadio,train,5860
UsingMirror,train,5861
UsingMirror,train,5862
Attentive,train,5863
UsingRadio,train,5864
UsingMirror,train,5865
UsingMirror,train,5866
DrinkingCoffee,train,5867
DrinkingCoffee,train,5868
UsingRadio,train,5869
Attentive,train,5870
DrinkingCoffee,train,5871
Attentive,train,5872
UsingRadio,train,5873
Attentive,train,5874
UsingRadio,train,5875
UsingRadio,train,5876
UsingMirror,train,5877
UsingRadio,train,5878
UsingRadio,train,5879
UsingMirror,train,5880
Attentive,train,5881
UsingMirror,train,5882
Attentive,train,5883
Attentive,train,5884
UsingRadio,train,5885
Attentive,train,5886
Attentive,train,5887
DrinkingCoffee,train,5888
Attentive,train,5889
UsingMirror,train,5890
UsingRadio,train,5891
DrinkingCoffee,train,5892
UsingRadio,train,5893
Attentive,train,5894
Attentive,train,5895
UsingRadio,train,5896
DrinkingCoffee,train,5897
UsingRadio,train,5898
DrinkingCoffee,train,5899
Attentive,train,5900
UsingRadio,train,5901
UsingRadio,train,5902
DrinkingCoffee,train,5903
UsingRadio,train,5904
UsingMirror,train,5905
Attentive,train,5906
UsingMirror,train,5907
Attentive,train,5908
DrinkingCoffee,train,5909
UsingRadio,train,5910
UsingRadio,train,5911
UsingRadio,train,5912
Attentive,train,5913
UsingMirror,train,5914
Attentive,train,5915
UsingMirror,train,5916
UsingMirror,train,5917
UsingMirror,train,5918
DrinkingCoffee,train,5919
DrinkingCoffee,train,5920
Attentive,train,5921
DrinkingCoffee,train,5922
DrinkingCoffee,train,5923
UsingMirror,train,5924
Attentive,train,5925
DrinkingCoffee,train,5926
UsingMirror,train,5927
UsingMirror,train,5928
DrinkingCoffee,train,5929
DrinkingCoffee,train,5930
UsingRadio,train,5931
UsingRadio,train,5932
UsingRadio,train,5933
UsingRadio,train,5934
Attentive,train,5935
UsingRadio,train,5936
Attentive,train,5937
Attentive,train,5938
UsingRadio,train,5939
DrinkingCoffee,train,5940
Attentive,train,5941
DrinkingCoffee,train,5942
UsingRadio,train,5943
UsingRadio,train,5944
UsingRadio,train,5945
DrinkingCoffee,train,5946
Attentive,train,5947
UsingRadio,train,5948
UsingMirror,train,5949
DrinkingCoffee,train,5950
DrinkingCoffee,train,5951
DrinkingCoffee,train,5952
UsingMirror,train,5953
UsingMirror,train,5954
DrinkingCoffee,train,5955
UsingRadio,train,5956
Attentive,train,5957
DrinkingCoffee,train,5958
DrinkingCoffee,train,5959
UsingRadio,train,5960
UsingRadio,train,5961
DrinkingCoffee,train,5962
UsingMirror,train,5963
Attentive,train,5964
Attentive,train,5965
DrinkingCoffee,train,5966
Attentive,train,5967
UsingRadio,train,5968
Attentive,train,5969
UsingMirror,train,5970
DrinkingCoffee,train,5971
Attentive,train,5972
Attentive,train,5973
Attentive,train,5974
DrinkingCoffee,train,5975
UsingMirror,train,5976
Attentive,train,5977
UsingMirror,train,5978
Attentive,train,5979
UsingRadio,train,5980
Attentive,train,5981
Attentive,train,5982
UsingRadio,train,5983
Attentive,train,5984
UsingMirror,train,5985
DrinkingCoffee,train,5986
UsingMirror,train,5987
Attentive,train,5988
Attentive,train,5989
DrinkingCoffee,train,5990
DrinkingCoffee,train,5991
DrinkingCoffee,train,5992
Attentive,train,5993
Attentive,train,5994
UsingMirror,train,5995
DrinkingCoffee,train,5996
UsingMirror,train,5997
DrinkingCoffee,train,5998
Attentive,train,5999
UsingMirror,train,6000
UsingRadio,train,6001
UsingRadio,train,6002
Attentive,train,6003
UsingRadio,train,6004
Attentive,train,6005
UsingRadio,train,6006
Attentive,train,6007
DrinkingCoffee,train,6008
DrinkingCoffee,train,6009
DrinkingCoffee,train,6010
Attentive,train,6011
UsingRadio,train,6012
UsingRadio,train,6013
DrinkingCoffee,train,6014
Attentive,train,6015
DrinkingCoffee,train,6016
Attentive,train,6017
UsingMirror,train,6018
Attentive,train,6019
UsingRadio,train,6020
UsingMirror,train,6021
Attentive,train,6022
UsingMirror,train,6023
UsingMirror,train,6024
UsingMirror,train,6025
Attentive,train,6026
Attentive,train,6027
UsingRadio,train,6028
UsingRadio,train,6029
UsingMirror,train,6030
UsingRadio,train,6031
UsingRadio,train,6032
UsingMirror,train,6033
DrinkingCoffee,train,6034
UsingMirror,train,6035
UsingRadio,train,6036
DrinkingCoffee,train,6037
Attentive,train,6038
UsingMirror,train,6039
UsingRadio,train,6040
Attentive,train,6041
UsingMirror,train,6042
Attentive,train,6043
Attentive,train,6044
UsingMirror,train,6045
UsingMirror,train,6046
Attentive,train,6047
UsingRadio,train,6048
UsingMirror,train,6049
DrinkingCoffee,train,6050
Attentive,train,6051
Attentive,train,6052
UsingMirror,train,6053
Attentive,train,6054
Attentive,train,6055
Attentive,train,6056
UsingRadio,train,6057
UsingRadio,train,6058
Attentive,train,6059
UsingMirror,train,6060
UsingMirror,train,6061
UsingRadio,train,6062
UsingRadio,train,6063
UsingRadio,train,6064
DrinkingCoffee,train,6065
UsingRadio,train,6066
UsingRadio,train,6067
Attentive,train,6068
UsingRadio,train,6069
DrinkingCoffee,train,6070
DrinkingCoffee,train,6071
UsingMirror,train,6072
UsingRadio,train,6073
UsingMirror,train,6074
DrinkingCoffee,train,6075
Attentive,train,6076
DrinkingCoffee,train,6077
UsingMirror,train,6078
UsingRadio,train,6079
UsingMirror,train,6080
Attentive,train,6081
UsingRadio,train,6082
Attentive,train,6083
UsingRadio,train,6084
UsingRadio,train,6085
DrinkingCoffee,train,6086
DrinkingCoffee,train,6087
UsingRadio,train,6088
Attentive,train,6089
DrinkingCoffee,train,6090
UsingRadio,train,6091
UsingRadio,train,6092
Attentive,train,6093
Attentive,train,6094
Attentive,train,6095
UsingMirror,train,6096
Attentive,train,6097
UsingRadio,train,6098
DrinkingCoffee,train,6099
UsingMirror,train,6100
DrinkingCoffee,train,6101
Attentive,train,6102
UsingRadio,train,6103
UsingMirror,train,6104
DrinkingCoffee,train,6105
UsingRadio,train,6106
UsingRadio,train,6107
Attentive,train,6108
Attentive,train,6109
Attentive,train,6110
DrinkingCoffee,train,6111
UsingRadio,train,6112
Attentive,train,6113
Attentive,train,6114
UsingMirror,train,6115
DrinkingCoffee,train,6116
Attentive,train,6117
UsingMirror,train,6118
DrinkingCoffee,train,6119
Attentive,train,6120
DrinkingCoffee,train,6121
DrinkingCoffee,train,6122
DrinkingCoffee,train,6123
Attentive,train,6124
Attentive,train,6125
UsingRadio,train,6126
Attentive,train,6127
UsingMirror,train,6128
Attentive,train,6129
UsingMirror,train,6130
UsingMirror,train,6131
UsingRadio,train,6132
UsingRadio,train,6133
Attentive,train,6134
DrinkingCoffee,train,6135
UsingMirror,train,6136
Attentive,train,6137
DrinkingCoffee,train,6138
UsingMirror,train,6139
DrinkingCoffee,train,6140
UsingMirror,train,6141
UsingRadio,train,6142
UsingMirror,train,6143
DrinkingCoffee,train,6144
Attentive,train,6145
UsingRadio,train,6146
UsingMirror,train,6147
DrinkingCoffee,train,6148
Attentive,train,6149
UsingRadio,train,6150
DrinkingCoffee,train,6151
Attentive,train,6152
DrinkingCoffee,train,6153
Attentive,train,6154
UsingRadio,train,6155
Attentive,train,6156
UsingMirror,train,6157
DrinkingCoffee,train,6158
UsingRadio,train,6159
UsingMirror,train,6160
Attentive,train,6161
UsingMirror,train,6162
UsingMirror,train,6163
UsingRadio,train,6164
UsingMirror,train,6165
UsingRadio,train,6166
UsingRadio,train,6167
UsingMirror,train,6168
UsingRadio,train,6169
UsingRadio,train,6170
UsingRadio,train,6171
Attentive,train,6172
DrinkingCoffee,train,6173
UsingRadio,train,6174
DrinkingCoffee,train,6175
UsingRadio,train,6176
UsingRadio,train,6177
Attentive,train,6178
Attentive,train,6179
UsingMirror,train,6180
UsingRadio,train,6181
UsingRadio,train,6182
Attentive,train,6183
UsingMirror,train,6184
Attentive,train,6185
DrinkingCoffee,train,6186
UsingMirror,train,6187
UsingRadio,train,6188
UsingRadio,train,6189
UsingRadio,train,6190
DrinkingCoffee,train,6191
UsingRadio,train,6192
UsingRadio,train,6193
UsingRadio,train,6194
UsingRadio,train,6195
Attentive,train,6196
Attentive,train,6197
Attentive,train,6198
Attentive,train,6199
Attentive,train,6200
DrinkingCoffee,train,6201
UsingMirror,train,6202
Attentive,train,6203
UsingMirror,train,6204
UsingRadio,train,6205
UsingMirror,train,6206
UsingRadio,train,6207
UsingMirror,train,6208
Attentive,train,6209
DrinkingCoffee,train,6210
DrinkingCoffee,train,6211
DrinkingCoffee,train,6212
DrinkingCoffee,train,6213
UsingRadio,train,6214
DrinkingCoffee,train,6215
UsingRadio,train,6216
DrinkingCoffee,train,6217
DrinkingCoffee,train,6218
Attentive,train,6219
Attentive,train,6220
UsingRadio,train,6221
UsingRadio,train,6222
UsingRadio,train,6223
DrinkingCoffee,train,6224
UsingMirror,train,6225
UsingRadio,train,6226
UsingMirror,train,6227
UsingMirror,train,6228
UsingRadio,train,6229
DrinkingCoffee,train,6230
Attentive,train,6231
UsingRadio,train,6232
UsingRadio,train,6233
UsingRadio,train,6234
DrinkingCoffee,train,6235
UsingRadio,train,6236
UsingRadio,train,6237
DrinkingCoffee,train,6238
DrinkingCoffee,train,6239
Attentive,train,6240
UsingRadio,train,6241
Attentive,train,6242
UsingRadio,train,6243
DrinkingCoffee,train,6244
DrinkingCoffee,train,6245
DrinkingCoffee,train,6246
DrinkingCoffee,train,6247
UsingMirror,train,6248
Attentive,train,6249
UsingMirror,train,6250
Attentive,train,6251
UsingMirror,train,6252
DrinkingCoffee,train,6253
Attentive,train,6254
UsingMirror,train,6255
UsingRadio,train,6256
UsingMirror,train,6257
UsingMirror,train,6258
DrinkingCoffee,train,6259
Attentive,train,6260
UsingMirror,train,6261
UsingMirror,train,6262
UsingRadio,train,6263
UsingRadio,train,6264
UsingRadio,train,6265
UsingRadio,train,6266
UsingRadio,train,6267
DrinkingCoffee,train,6268
Attentive,train,6269
UsingRadio,train,6270
Attentive,train,6271
Attentive,train,6272
UsingMirror,train,6273
Attentive,train,6274
DrinkingCoffee,train,6275
Attentive,train,6276
DrinkingCoffee,train,6277
DrinkingCoffee,train,6278
UsingMirror,train,6279
Attentive,train,6280
UsingRadio,train,6281
DrinkingCoffee,train,6282
Attentive,train,6283
DrinkingCoffee,train,6284
Attentive,train,6285
UsingRadio,train,6286
DrinkingCoffee,train,6287
UsingRadio,train,6288
Attentive,train,6289
Attentive,train,6290
Attentive,train,6291
DrinkingCoffee,train,6292
UsingMirror,train,6293
UsingRadio,train,6294
UsingRadio,train,6295
Attentive,train,6296
DrinkingCoffee,train,6297
DrinkingCoffee,train,6298
Attentive,train,6299
Attentive,train,6300
UsingMirror,train,6301
Attentive,train,6302
UsingMirror,train,6303
UsingRadio,train,6304
UsingMirror,train,6305
UsingMirror,train,6306
DrinkingCoffee,train,6307
DrinkingCoffee,train,6308
DrinkingCoffee,train,6309
Attentive,train,6310
UsingMirror,train,6311
Attentive,train,6312
Attentive,train,6313
Attentive,train,6314
Attentive,train,6315
UsingRadio,train,6316
Attentive,train,6317
DrinkingCoffee,train,6318
UsingMirror,train,6319
UsingRadio,train,6320
UsingMirror,train,6321
DrinkingCoffee,train,6322
